263.61,45.02,46.80,78.10
264.34,44.92,47.20,78.40
266.98,44.83,47.60,78.70
268.98,40.60,49.33,81.00
271.28,38.36,49.10,80.70
271.79,37.65,49.27,80.53
275.44,35.87,47.97,77.67
278.72,35.15,48.40,78.00
280.99,34.68,49.67,80.00
283.44,33.73,50.87,81.87
283.64,37.40,50.50,80.60
286.36,37.27,51.00,81.07
288.27,37.13,51.50,81.53
291.00,37.00,52.00,82.00
294.27,37.26,52.10,81.80
297.57,37.58,52.13,81.47
298.57,36.87,53.20,83.20
301.87,37.16,53.27,82.93
304.46,37.45,53.33,82.67
305.05,37.73,53.40,82.40
305.11,37.64,53.47,82.13
305.16,37.88,53.53,81.87
303.93,37.91,54.20,82.50
304.01,35.06,54.00,81.67
303.39,33.36,55.20,82.90
304.06,32.53,56.60,84.60
306.36,31.36,56.03,83.13
310.12,32.73,55.27,81.53
309.99,32.85,55.50,81.50
311.96,33.44,55.27,80.53
313.71,33.66,54.83,80.30
315.95,34.42,54.40,79.00
318.35,33.34,56.43,81.37
321.76,33.46,56.67,81.33
326.12,34.68,55.10,79.10
330.26,35.27,54.47,78.13
330.89,36.50,53.53,75.87
334.24,36.74,53.60,75.60
334.51,36.14,54.50,77.00
337.85,37.35,53.60,74.80
338.34,37.60,53.60,74.50
341.74,38.22,52.87,73.47
341.97,40.72,52.90,73.20
342.00,41.00,53.00,73.00
338.27,41.00,53.97,73.50
339.27,45.65,52.13,70.27
338.35,42.81,53.20,70.90
333.92,42.74,54.27,71.53
328.28,42.43,56.00,72.67
325.24,42.61,56.60,72.80
320.59,46.00,56.00,70.97
318.17,45.14,57.73,73.00
316.02,43.99,60.10,75.60
316.68,41.54,61.67,76.67
317.75,41.93,61.90,76.40
316.10,41.39,64.00,78.00
315.44,41.28,64.67,78.73
313.11,41.41,65.40,79.00
312.76,41.19,66.00,79.00
314.22,41.35,66.67,79.13
315.57,43.01,64.77,76.27
315.73,38.29,67.60,79.00
315.45,36.66,69.83,80.33
316.08,36.48,71.00,81.33
317.77,37.01,71.10,80.90
321.40,37.95,70.40,79.67
320.93,36.26,74.93,83.67
325.37,37.51,73.60,81.80
329.55,38.01,72.67,80.33
332.16,38.44,73.20,80.33
336.08,36.99,78.20,84.70
342.06,43.34,74.47,80.47
341.18,43.77,75.23,80.73
344.00,44.00,76.00,81.00
343.73,42.96,76.23,82.23
342.27,37.31,78.20,85.20
345.13,36.03,79.20,87.20
352.61,38.75,79.27,88.27
343.10,31.69,78.33,88.17
342.67,30.92,78.80,89.40
344.58,24.45,81.07,93.37
340.15,23.12,82.93,95.67
336.62,23.34,80.80,94.90
331.39,22.78,80.67,95.67
323.81,19.55,80.53,96.43
321.00,18.86,78.20,94.00
319.38,16.38,77.27,93.97
319.65,17.14,75.20,92.33
313.87,15.07,74.00,92.00
308.57,14.51,73.87,92.73
304.71,16.42,73.73,93.47
304.14,15.81,74.40,94.60
303.54,17.53,72.37,93.83
305.18,17.93,71.33,92.67
307.96,18.45,71.30,93.50
306.39,15.87,74.27,98.07
305.17,13.60,76.53,102.00
302.53,13.70,74.60,101.20
302.67,12.56,74.17,101.67
303.81,13.59,71.73,99.27
300.27,13.94,70.80,98.20
300.71,14.23,69.00,97.27
301.09,14.58,68.03,96.20
301.00,14.00,68.00,97.00
301.01,14.07,67.97,96.77
298.41,19.85,65.20,92.93
293.76,19.02,67.00,94.50
289.32,22.26,67.87,96.07
289.32,22.15,68.00,96.17
289.28,21.98,68.20,96.40
289.33,21.98,68.23,96.30
289.38,21.98,68.27,96.20
293.52,21.97,68.30,96.10
297.66,21.97,68.33,96.00
300.13,21.60,69.10,96.63
300.61,20.29,68.40,95.80
298.90,17.64,68.57,95.97
299.05,18.64,67.13,93.87
296.56,16.37,68.00,94.50
296.03,13.34,69.40,96.20
298.11,13.45,69.30,95.90
300.38,13.16,69.60,96.40
300.61,13.31,69.47,96.03
305.28,10.01,68.67,94.33
305.97,12.05,67.60,92.70
306.28,12.31,67.27,91.87
306.06,11.49,68.00,93.17
305.81,10.61,68.80,94.60
302.55,13.89,68.83,94.50
302.54,13.91,68.87,94.40
306.71,14.94,67.90,92.30
307.37,16.22,66.87,90.20
310.86,15.08,68.00,92.17
312.00,15.00,68.00,92.00
311.78,15.02,68.30,92.27
311.34,14.98,68.73,92.67
311.46,15.87,68.20,91.20
308.35,16.96,66.33,89.33
304.57,17.36,65.83,88.83
304.19,21.21,66.20,89.20
307.13,20.59,67.80,90.80
310.80,20.66,68.00,91.00
314.87,23.57,68.10,90.70
317.88,19.78,70.00,93.33
319.98,19.69,70.50,93.87
323.86,20.00,70.60,93.60
323.34,21.76,71.33,94.33
325.53,24.47,70.73,93.73
327.84,25.53,70.00,92.00
328.30,26.36,68.80,90.73
326.37,28.08,69.10,90.97
321.23,29.34,71.20,93.60
318.10,32.91,72.07,95.07
316.17,33.27,74.33,97.33
312.68,33.13,74.80,97.80
310.89,32.72,75.80,98.80
306.20,32.61,76.20,99.20
307.46,34.11,73.40,96.40
303.55,35.07,72.50,94.67
300.81,37.12,69.33,89.73
299.20,35.89,72.20,93.40
298.46,37.90,73.33,95.40
302.33,37.95,73.67,95.70
302.00,38.00,74.00,96.00
301.93,38.09,74.23,96.00
302.39,39.18,73.40,94.00
300.35,42.93,73.80,94.20
299.30,41.83,74.93,96.00
297.49,44.24,71.83,91.00
301.53,44.66,70.20,90.00
302.70,45.25,69.80,88.63
305.11,44.32,70.93,90.33
306.20,41.41,71.30,90.50
306.48,42.04,71.00,89.33
308.82,41.97,71.40,89.57
306.65,42.49,71.20,88.60
304.41,40.89,72.20,90.03
304.92,41.74,71.13,88.27
302.24,41.70,74.50,92.50
301.50,38.74,76.07,93.93
301.27,41.10,76.63,94.37
296.67,41.00,77.20,94.80
296.50,38.13,77.60,95.07
296.99,38.80,76.67,93.67
297.05,38.90,76.60,93.40
298.04,39.94,74.67,91.27
299.14,44.66,72.53,88.17
299.63,42.66,71.60,86.00
298.02,40.88,73.50,89.50
294.90,41.64,73.00,87.93
291.02,41.83,72.80,87.50
290.91,45.49,73.07,87.60
290.81,45.74,73.03,87.30
291.00,46.00,73.00,87.00
291.12,46.15,73.03,86.87
291.24,46.30,73.07,86.73
291.35,46.45,73.10,86.60
291.41,46.54,73.27,86.60
288.08,47.59,72.33,84.67
284.27,47.70,72.40,84.60
283.46,47.82,72.47,84.53
281.36,48.30,71.07,83.73
280.72,48.05,72.60,84.40
280.65,47.84,73.00,85.00
281.10,48.66,72.37,83.53
278.39,49.31,70.40,82.40
277.93,49.17,71.57,82.83
278.31,49.81,71.07,81.73
278.72,48.83,70.50,82.00
278.84,48.92,70.53,81.87
279.45,50.01,69.57,79.73
279.96,52.52,68.80,79.20
281.53,52.80,68.73,78.93
282.39,54.08,67.00,76.67
281.11,54.92,67.40,76.90
279.75,54.89,67.73,77.07
278.64,53.48,70.07,80.00
278.64,53.53,70.20,80.00
278.63,57.36,70.33,80.00
279.93,59.54,67.87,77.40
276.73,60.49,67.90,77.30
276.91,61.63,66.93,75.27
276.95,61.81,66.97,75.13
277.00,62.00,67.00,75.00
276.78,61.85,67.23,75.37
276.56,61.70,67.47,75.73
272.82,61.64,67.60,75.90
271.44,60.29,70.13,78.67
272.22,60.82,68.33,77.67
269.38,60.99,68.00,77.40
268.23,59.84,70.30,79.77
268.65,63.33,69.47,78.27
267.58,63.22,69.40,78.30
265.03,63.11,69.33,78.33
264.93,60.16,69.53,79.27
261.64,63.04,68.80,78.00
261.41,62.39,69.27,79.13
261.48,62.33,69.13,79.07
261.81,60.88,68.50,78.00
262.40,61.72,67.33,76.40
260.22,61.53,67.73,76.87
258.83,59.08,67.40,77.60
256.76,59.35,67.00,76.90
256.48,59.06,67.33,77.33
256.33,58.25,67.40,77.50
256.36,59.52,65.27,74.73
253.91,60.39,63.23,72.77
251.01,59.37,63.60,73.20
249.90,59.52,64.50,74.00
247.88,59.90,62.47,72.20
247.73,60.20,61.90,71.60
244.60,60.13,61.93,71.73
241.14,60.17,61.97,71.87
241.00,60.00,62.00,72.00
241.16,60.02,61.83,72.03
237.97,59.98,61.73,72.20
237.78,59.97,61.60,72.30
234.93,59.96,61.47,72.40
235.08,59.40,61.33,72.50
232.32,60.34,60.40,71.80
229.15,63.61,60.30,71.93
229.65,64.32,59.47,70.60
229.76,64.26,59.40,70.80
229.87,63.10,59.33,71.00
229.29,60.02,60.63,72.83
226.05,59.98,60.60,73.00
226.14,59.94,60.57,73.17
226.00,59.43,61.00,74.27
226.32,59.85,60.50,73.50
226.42,59.81,60.47,73.67
227.29,60.48,58.87,72.40
224.13,60.42,58.80,72.60
225.23,61.49,56.73,70.53
223.21,64.64,56.67,70.67
222.62,65.31,55.90,69.40
222.74,65.32,55.80,69.47
220.48,65.33,55.70,69.53
220.05,68.77,55.20,69.00
218.65,70.14,53.00,66.33
218.31,70.21,52.80,66.27
217.93,69.33,53.70,68.10
217.65,68.92,54.40,69.00
217.83,68.96,54.20,69.00
218.00,69.00,54.00,69.00
218.05,69.01,53.93,68.97
218.14,69.09,53.80,68.80
218.21,72.20,53.70,68.70
218.71,72.67,52.73,67.73
218.35,72.28,53.50,68.50
218.42,72.31,53.40,68.40
218.49,72.35,53.30,68.30
217.65,75.16,53.47,68.73
214.56,78.22,53.40,68.70
213.85,80.34,54.67,70.67
214.62,80.06,55.17,71.17
213.83,80.42,54.40,70.40
215.41,84.08,53.70,69.13
216.25,85.09,52.07,67.07
215.36,82.20,51.00,65.50
214.82,78.51,51.93,66.93
213.48,78.52,51.87,66.87
211.80,78.53,51.80,66.80
212.08,78.85,51.10,66.10
211.73,79.88,49.67,64.00
210.29,80.30,48.80,63.10
210.83,83.78,47.60,61.60
209.81,86.65,48.17,62.17
207.88,89.55,47.80,61.80
204.75,89.17,48.50,62.50
201.93,92.43,47.40,61.40
201.64,92.44,47.30,61.30
202.19,92.93,46.27,60.27
204.91,92.96,46.13,60.13
205.00,93.00,46.00,60.00
205.25,93.13,45.67,59.33
205.50,93.26,45.33,58.67
203.21,93.63,45.00,57.90
203.55,93.65,44.53,57.07
203.84,91.63,44.17,56.33
202.19,92.29,42.80,54.80
202.47,94.83,41.67,53.33
202.35,94.60,42.07,53.40
202.45,94.30,42.00,52.70
200.75,94.80,41.00,51.33
200.99,94.96,40.70,50.67
