319.77,91.25,525.60,511.93
319.38,91.63,523.30,511.97
319.00,92.00,521.00,512.00
319.15,90.04,516.10,509.07
319.30,88.08,511.20,506.13
319.44,86.12,506.30,503.20
323.92,88.49,492.73,491.60
323.91,86.37,488.17,489.00
324.59,85.04,482.20,484.80
324.68,83.05,477.40,481.93
324.78,81.06,472.60,479.07
323.83,77.86,469.90,478.60
323.81,75.74,465.33,476.00
323.79,73.61,460.77,473.40
322.17,69.88,459.40,474.00
320.50,69.75,458.13,475.57
320.24,67.65,454.07,473.53
319.97,65.56,450.00,471.50
319.70,63.46,445.93,469.47
319.43,61.36,441.87,467.43
314.36,53.87,447.40,476.20
311.29,48.62,448.93,480.47
310.62,42.81,445.67,479.33
317.05,47.90,428.20,462.60
316.49,45.33,424.73,461.20
330.63,42.75,421.27,459.80
336.70,47.38,405.80,444.00
381.99,58.68,389.33,428.67
379.55,83.11,397.87,440.00
376.74,92.87,400.20,446.10
385.22,79.34,418.20,468.93
404.60,94.45,415.27,468.17
404.00,91.00,413.00,468.00
409.78,109.48,409.00,465.13
403.89,95.99,428.33,489.33
404.35,111.47,431.60,494.50
402.02,144.41,403.93,464.33
368.22,143.97,399.67,461.17
373.72,143.52,395.40,458.00
359.43,138.21,392.53,456.70
359.37,113.63,390.53,455.00
323.42,79.92,410.10,479.00
329.16,87.92,389.67,458.67
313.01,72.00,379.77,448.50
325.05,78.48,362.60,431.40
296.49,74.31,364.27,435.60
261.41,91.74,373.27,449.67
218.72,102.53,383.50,463.00
192.73,89.77,399.07,485.27
169.37,101.66,408.33,497.53
166.84,92.24,420.20,513.00
151.04,89.93,419.63,514.23
156.99,90.03,414.67,510.67
160.49,86.97,414.60,513.40
152.37,81.45,426.73,532.13
136.37,97.32,427.43,535.23
140.69,93.92,427.20,537.20
146.66,92.43,423.67,535.33
152.99,91.28,419.40,532.80
160.24,91.21,413.30,528.10
167.50,91.14,407.20,523.40
174.75,91.07,401.10,518.70
182.00,91.00,395.00,514.00
183.33,90.95,393.30,513.60
184.66,90.90,391.60,513.20
185.64,90.34,390.60,513.80
185.92,88.73,391.00,516.53
186.90,91.34,390.00,517.17
187.88,91.41,389.00,517.80
188.04,105.16,389.63,521.00
181.04,93.76,404.60,543.27
181.92,98.89,403.80,544.30
182.80,98.76,403.00,545.33
183.68,98.63,402.20,546.37
182.15,95.51,406.20,553.40
183.17,95.55,405.13,554.10
184.18,106.32,404.07,554.80
182.94,102.94,407.50,561.00
194.60,102.50,406.13,561.33
194.69,99.67,408.23,566.43
196.64,99.40,406.60,566.40
200.81,102.62,400.53,559.40
207.39,98.88,403.33,566.33
213.91,106.31,391.20,550.90
233.21,126.07,381.80,539.13
241.10,128.10,377.60,535.80
235.52,118.76,389.60,555.20
236.75,102.87,388.00,555.17
257.82,106.64,380.53,547.07
258.42,99.73,385.60,556.20
267.01,92.74,369.20,534.53
287.74,93.05,366.80,533.40
289.00,93.00,365.00,533.00
288.40,93.06,366.07,533.27
306.95,93.11,367.13,533.53
307.12,77.02,366.70,531.70
335.54,92.83,347.07,501.73
335.14,90.53,347.83,501.67
331.93,86.76,354.20,509.60
346.02,87.15,354.73,509.20
350.16,73.80,355.27,508.80
348.13,71.82,359.30,514.40
364.56,72.37,351.67,502.67
366.45,77.08,346.60,493.67
366.00,78.12,346.20,492.00
369.89,74.39,337.13,478.63
369.78,68.26,336.07,476.07
369.67,60.41,335.00,473.50
367.92,59.99,337.20,476.07
364.90,66.14,341.97,482.23
365.13,68.18,340.20,478.60
367.27,72.76,334.63,469.90
358.07,68.18,339.00,473.67
354.17,63.44,346.80,483.30
354.59,78.05,345.93,480.93
355.02,79.92,345.07,478.57
356.14,82.79,342.80,474.20
357.04,88.53,341.00,470.33
357.23,89.43,340.60,468.67
357.42,90.32,340.20,467.00
357.61,91.21,339.80,465.33
357.81,91.48,339.40,463.67
358.00,93.00,339.00,462.00
358.73,75.26,336.97,460.90
359.47,58.74,334.93,459.80
357.05,55.77,339.20,466.80
357.90,57.00,336.93,465.40
361.67,61.98,328.83,456.50
367.60,70.26,316.40,441.00
368.12,71.04,314.80,440.50
368.63,71.82,313.20,440.00
373.70,78.56,302.50,427.60
378.00,84.72,293.33,416.33
381.90,90.00,284.97,406.83
381.80,89.95,284.60,408.00
381.70,87.51,284.23,409.17
382.93,89.47,281.20,406.60
382.75,81.09,281.00,408.00
382.57,81.62,280.80,409.40
382.38,82.14,280.60,410.80
382.20,82.67,280.40,412.20
382.02,83.20,280.20,413.60
381.83,83.73,280.00,415.00
380.90,83.20,281.30,418.50
380.80,83.85,280.93,419.67
377.39,85.31,279.40,419.20
378.36,86.64,278.00,419.00
378.63,87.03,278.00,420.67
378.91,87.42,278.00,422.33
379.18,87.82,278.00,424.00
380.54,88.21,278.00,425.67
380.27,88.61,278.00,427.33
380.00,89.00,278.00,429.00
378.03,89.10,280.00,431.13
376.07,89.20,282.00,433.27
391.11,104.47,284.00,435.40
381.83,92.74,300.73,460.07
380.19,92.71,302.17,461.33
376.16,89.08,308.40,469.80
374.63,89.20,309.63,470.77
373.10,89.33,310.87,471.73
373.67,92.60,307.90,466.40
372.04,92.57,309.33,467.67
370.41,81.56,310.77,468.93
372.07,87.21,305.60,460.00
370.26,87.47,307.40,461.83
368.44,87.74,309.20,463.67
368.13,90.26,308.00,461.00
366.22,90.37,310.00,463.13
364.30,90.49,312.00,465.27
362.39,90.61,314.00,467.40
360.47,90.72,316.00,469.53
358.56,90.84,318.00,471.67
356.64,90.95,320.00,473.80
354.73,91.07,322.00,475.93
352.81,91.19,324.00,478.07
350.90,91.30,326.00,480.20
346.17,94.23,328.00,482.33
343.69,92.05,332.27,487.93
342.62,90.30,333.70,489.20
342.11,91.74,334.00,488.73
322.97,91.87,336.00,490.87
321.00,92.00,338.00,493.00
304.36,92.19,340.97,491.27
306.43,92.65,343.33,489.00
306.40,94.93,346.00,487.00
307.67,95.90,348.67,485.00
308.94,96.88,351.33,483.00
310.21,97.85,354.00,481.00
311.48,98.83,356.67,479.00
312.75,99.81,359.33,477.00
314.02,100.78,362.00,475.00
313.79,100.42,367.67,475.67
314.90,82.40,370.63,473.93
325.62,96.20,354.40,446.20
331.66,101.91,347.53,434.63
332.90,93.82,350.27,433.07
334.13,93.91,353.00,431.50
333.23,91.86,360.00,434.20
323.53,91.82,363.00,432.90
324.00,91.77,366.00,431.60
314.02,80.96,389.90,451.83
310.71,96.57,388.67,445.67
300.73,99.57,386.20,439.60
303.79,103.21,383.87,432.27
307.13,106.76,381.00,425.10
310.73,110.57,377.60,417.40
307.93,107.99,387.00,422.50
308.33,92.08,390.00,421.20
308.73,92.06,393.00,419.90
326.93,92.04,396.00,418.60
327.96,91.43,399.00,417.30
329.00,92.00,402.00,416.00
326.74,92.06,403.23,417.10
342.28,92.13,404.47,418.20
339.89,92.19,405.70,419.30
354.22,92.79,405.87,419.33
354.28,92.16,406.83,420.17
351.71,92.19,407.80,421.00
363.76,77.61,408.77,421.83
371.92,90.01,387.00,399.20
376.57,92.59,384.10,396.20
385.49,92.61,386.33,398.33
381.71,92.63,388.57,400.47
377.92,92.64,390.80,402.60
382.69,92.66,393.03,404.73
389.24,92.68,395.27,406.87
385.51,92.70,397.50,409.00
381.78,92.72,399.73,411.13
385.91,92.73,401.97,413.27
381.57,92.75,404.20,415.40
370.57,92.77,406.43,417.53
372.51,98.79,397.33,407.67
374.66,104.70,387.80,398.00
371.47,105.29,388.93,399.00
353.75,105.87,390.07,400.00
349.94,106.46,391.20,401.00
346.12,107.04,392.33,402.00
342.30,91.19,393.47,403.00
338.49,91.14,394.60,404.00
352.37,91.10,395.73,405.00
349.79,91.05,396.87,406.00
346.00,91.00,398.00,407.00
348.78,88.73,391.50,404.03
369.25,86.46,385.00,401.07
372.29,83.54,379.30,399.40
374.73,82.84,373.07,396.87
379.74,99.34,366.17,393.33
376.70,91.52,371.80,402.00
377.39,88.54,369.97,404.00
380.35,89.85,363.60,401.60
375.16,85.73,367.70,411.90
375.96,86.10,365.00,415.67
372.35,89.38,360.23,416.07
370.73,82.86,361.40,426.20
371.28,87.32,358.20,428.43
370.70,83.15,357.27,434.93
363.93,90.81,352.00,434.50
364.96,90.67,346.73,434.07
366.00,90.52,341.47,433.63
365.23,87.68,339.80,438.60
360.78,78.84,345.50,455.57
359.42,86.70,345.00,462.33
355.77,79.74,349.10,476.70
356.12,88.97,345.20,478.40
356.47,88.79,341.30,480.10
356.82,88.61,337.40,481.80
342.23,88.43,333.50,483.50
333.74,75.25,346.07,511.20
314.57,91.20,342.80,513.90
314.05,91.13,339.53,516.60
313.52,91.07,336.27,519.30
313.00,91.00,333.00,522.00
311.52,90.93,334.70,519.77
310.03,90.85,336.40,517.53
308.55,90.78,338.10,515.30
291.05,90.70,339.80,513.07
290.18,90.63,341.50,510.83
289.32,90.55,343.20,508.60
288.45,90.48,344.90,506.37
287.58,90.40,346.60,504.13
286.71,90.33,348.30,501.90
285.85,90.25,350.00,499.67
284.98,90.18,351.70,497.43
284.11,90.10,353.40,495.20
283.24,90.03,355.10,492.97
282.38,89.95,356.80,490.73
281.51,89.88,358.50,488.50
280.64,89.81,360.20,486.27
279.78,89.73,361.90,484.03
281.01,92.36,359.40,476.40
287.22,100.66,346.93,457.40
286.84,82.84,347.67,454.00
294.68,87.86,342.70,441.60
293.39,87.87,344.07,439.20
287.90,87.89,345.43,436.80
287.20,87.90,346.80,434.40
286.50,87.92,348.17,432.00
285.80,87.94,349.53,429.60
285.10,87.95,350.90,427.20
284.40,87.97,352.27,424.80
283.70,87.98,353.63,422.40
283.00,88.00,355.00,420.00
284.53,88.45,353.83,420.07
286.07,88.90,352.67,420.13
287.25,88.89,352.20,421.10
288.67,85.24,351.27,421.47
293.00,89.02,344.50,415.17
294.30,89.34,343.80,415.80
295.60,89.65,343.10,416.43
296.90,89.97,342.40,417.07
298.20,90.29,341.70,417.70
299.50,78.55,341.00,418.33
307.13,87.07,327.63,403.77
309.90,89.99,324.00,400.40
310.77,90.38,324.17,402.10
324.30,94.73,317.33,395.87
324.59,95.15,317.50,397.50
324.89,87.55,317.67,399.13
325.18,88.54,317.83,400.77
325.47,89.54,318.00,402.40
328.92,90.53,318.17,404.03
331.93,89.79,312.33,398.33
337.30,91.86,311.30,398.90
336.38,92.92,312.27,401.47
335.45,93.99,313.23,404.03
337.43,98.95,308.40,398.80
336.53,85.50,309.33,401.33
335.62,86.00,310.27,403.87
334.72,86.50,311.20,406.40
334.85,86.74,312.13,408.93
333.52,87.49,312.87,411.23
332.00,88.00,314.00,414.00
334.43,86.13,312.53,415.73
336.69,83.92,311.40,418.13
339.04,66.18,310.10,420.20
356.10,64.13,309.60,423.47
365.27,72.52,293.50,405.83
368.53,72.71,289.20,404.60
369.71,60.76,289.07,408.37
388.69,64.05,276.47,396.00
390.82,61.67,273.40,395.60
374.58,90.58,267.33,391.67
370.95,81.24,277.77,409.50
369.01,74.06,284.80,423.00
368.86,69.65,288.27,430.97
369.11,65.01,290.93,439.40
369.16,60.53,294.00,447.50
370.81,58.19,293.87,451.33
372.45,55.85,293.73,455.17
377.40,59.51,287.00,447.00
375.75,62.09,293.47,462.83
380.06,65.66,288.00,456.00
376.04,65.94,299.20,479.90
375.49,61.05,303.47,491.13
377.04,63.65,303.53,495.37
377.99,60.89,304.80,501.20
377.14,70.16,309.67,514.33
378.28,70.40,310.53,519.73
398.64,94.53,305.60,514.70
404.30,96.89,298.67,507.73
406.65,94.52,298.33,511.37
409.00,91.00,298.00,515.00
408.75,90.88,298.07,515.93
408.70,91.09,297.73,516.20
408.85,89.90,297.00,515.70
426.99,94.54,290.80,505.93
423.84,75.18,295.50,514.50
424.59,77.48,292.40,510.60
425.03,75.64,289.90,506.63
424.38,62.36,289.60,506.87
418.78,54.08,299.20,524.10
420.24,51.93,294.67,517.33
419.60,51.56,294.33,517.57
419.97,53.19,292.00,513.80
419.41,42.91,291.50,513.70
417.26,40.63,294.20,518.93
416.80,41.19,293.50,518.50
416.35,41.75,292.80,518.07
415.90,50.09,292.10,517.63
415.14,49.05,292.00,519.20
414.51,48.68,291.67,519.43
419.20,58.31,280.67,499.67
416.18,65.42,285.10,508.90
413.63,62.45,288.60,515.47
412.48,61.70,289.30,517.60
410.12,58.42,292.40,524.80
414.27,70.32,282.50,507.67
414.01,85.59,281.40,506.53
413.76,86.44,280.30,505.40
413.51,87.29,279.20,504.27
413.35,88.33,277.90,502.77
413.00,89.00,277.00,502.00
413.43,87.57,276.33,503.57
413.86,86.13,275.67,505.13
414.29,84.70,275.00,506.70
414.72,83.27,274.33,508.27
415.15,81.83,273.67,509.83
415.58,80.40,273.00,511.40
416.01,78.97,272.33,512.97
417.11,79.00,270.33,511.60
417.62,77.75,269.50,512.80
418.13,76.50,268.67,514.00
418.64,75.25,267.83,515.20
420.66,77.00,264.00,510.40
421.09,75.58,263.33,511.93
422.68,76.73,260.33,508.33
423.20,75.50,259.50,509.50
425.11,76.37,255.87,506.47
425.52,74.98,255.23,507.93
425.94,73.60,254.60,509.40
426.35,72.22,253.97,510.87
428.43,74.17,250.00,505.67
430.68,76.45,245.70,499.80
437.86,89.70,231.53,472.00
439.32,90.47,228.80,469.17
440.62,90.80,226.40,467.20
441.33,90.08,225.17,467.33
442.38,89.97,223.27,466.27
429.12,93.60,218.10,457.70
429.91,93.03,216.73,457.53
430.54,92.17,215.70,457.97
431.00,91.00,215.00,459.00
430.61,91.65,214.93,457.93
432.23,96.80,210.86,447.86
429.86,93.84,213.97,454.03
416.47,95.88,212.52,450.17
418.42,104.05,208.59,440.52
420.66,109.38,204.10,429.83
421.37,111.14,202.66,426.28
423.53,116.18,198.31,416.17
412.41,126.19,199.24,417.41
410.02,119.55,195.76,409.55
410.44,115.58,195.03,407.21
414.03,122.70,187.97,392.00
414.59,115.71,186.97,388.72
416.61,114.10,183.03,378.97
418.70,111.17,178.97,370.55
417.90,109.86,180.69,373.24
417.44,101.08,181.72,375.38
416.41,99.21,183.90,378.28
415.25,97.10,186.34,381.66
414.70,91.34,187.55,383.17
419.38,100.76,178.31,364.52
418.87,100.00,179.45,366.21
419.03,90.20,179.24,365.03
417.54,87.52,182.34,369.66
417.63,87.61,182.28,368.72
417.72,87.71,182.21,367.79
417.81,87.81,182.14,366.86
417.98,88.04,181.93,365.66
418.00,88.00,182.00,365.00
